bathrooms,ROOMS,bedrooms,Yr_changed,price,STYLE,KITCHENS,FIREPLACES,sqft_living,latitude,longitude,ocean_proximity
1,5,2,2015.0,448000.0,2 Story,1.0,1,1740,38.89311477,-76.98476189,1
2,6,2,2009.0,720000.0,2 Story,1.0,0,1740,38.89316855,-76.98475957,1
3,10,4,2006.0,1050000.0,2 Story,2.0,0,2313,38.91558241,-77.07168725,1
2,7,3,2009.0,739000.0,2 Story,1.0,1,2313,38.91560777,-77.07175323,1
2,7,4,1993.0,810000.0,2 Story,1.0,0,2463,38.91580229,-77.07257684,1
2,9,5,1996.0,223500.0,2 Story,1.0,0,1800,38.91592075,-77.07258503,1
3,9,4,2010.0,82504.0,3 Story,1.0,2,3706,38.91124871,-77.06407401,1
1,5,1,1971.0,265000.0,2 Story,1.0,1,2016,38.91227442,-77.06481228,1
8,14,8,2013.0,11111111.0,3 Story,1.0,2,12749,38.9134852,-77.06452893,1
3,6,3,2014.0,1465000.0,2 Story,1.0,2,2013,38.91247609,-77.06486089,1
2,7,2,1989.0,830000.0,2 Story,1.0,1,2260,38.91179103,-77.06415336,1
2,5,2,2003.0,1500000.0,2 Story,1.0,1,2453,38.91159594,-77.06410234,1
1,4,2,1993.0,423000.0,2 Story,1.0,0,1471,38.91182676,-77.06422799,1
4,8,4,2014.0,1550000.0,2 Story,1.0,1,1962,38.91628702,-77.07402802,1
3,9,3,2015.0,1305000.0,2 Story,1.0,0,1620,38.91607213,-77.0745227,1
2,8,4,1970.0,1195000.0,2.5 Story Fin,1.0,1,3107,38.91559901,-77.07495104,1
2,7,3,2004.0,757500.0,2 Story,1.0,1,2790,38.91558478,-77.07522326,1
3,11,6,2002.0,980000.0,2.5 Story Fin,2.0,1,3100,38.91558311,-77.0752906,1
2,6,4,2012.0,1095000.0,2 Story,2.0,1,2790,38.9155787,-77.07542435,1
3,11,5,1950.0,980000.0,3 Story,1.0,1,5338,38.91560728,-77.07441048,1
3,8,4,2013.0,997500.0,2 Story,2.0,1,3150,38.91560323,-77.07454885,1
1,7,3,2014.0,235000.0,2 Story,1.0,0,1800,38.9215418,-77.0756463,1
3,8,4,2012.0,1085000.0,2 Story,1.0,0,1834,38.92085567,-77.07489867,1
3,8,2,2008.0,1194000.0,2 Story,1.0,2,2420,38.9165683,-77.07784884,1
3,8,4,2006.0,1290000.0,2 Story,1.0,2,1826,38.91637708,-77.07699028,1
1,6,3,2014.0,665000.0,2 Story,1.0,1,1392,38.89262949,-76.98475865,1
2,7,3,2011.0,879000.0,2 Story,2.0,1,1392,38.89258634,-76.9847635,1
2,6,3,2015.0,760000.0,2 Story,1.0,0,1392,38.89254166,-76.98475533,1
2,6,3,2004.0,756476.0,2 Story,1.0,1,1039,38.89233483,-76.98476506,1
1,6,3,2010.0,550000.0,2 Story,1.0,1,1185,38.89232051,-76.98482246,1
1,6,3,2013.0,539900.0,2 Story,1.0,1,1331,38.89229575,-76.98488172,1
3,5,3,2010.0,139500.0,2 Story,1.0,1,1477,38.8922654,-76.98493924,1
1,6,3,2004.0,225000.0,2 Story,1.0,0,1067,38.89219299,-76.98511447,1
1,6,3,2008.0,233500.0,2 Story,1.0,0,1092,38.89219282,-76.98517199,1
2,6,2,2012.0,802500.0,2 Story,1.0,1,1392,38.89236633,-76.98525195,1
1,6,2,2004.0,584000.0,2 Story,1.0,1,1392,38.89241065,-76.98525217,1
2,6,3,2005.0,549000.0,2 Story,1.0,0,1392,38.89245443,-76.98525101,1
1,6,2,1994.0,117900.0,2 Story,1.0,0,1392,38.89249858,-76.985251,1
1,8,3,2010.0,635000.0,2 Story,1.0,0,1392,38.89254271,-76.98523485,1
1,6,3,1977.0,245000.0,2 Story,1.0,0,1392,38.89263127,-76.98524071,1
1,6,3,2014.0,590000.0,2 Story,1.0,0,1392,38.89267487,-76.98525361,1
3,7,2,2001.0,1200000.0,2 Story,1.0,2,819,38.90620792,-77.05851367,1
1,7,4,2006.0,549000.0,3 Story,1.0,3,819,38.90622051,-77.05856268,1
2,6,2,2013.0,1350000.0,2 Story,1.0,2,819,38.90620742,-77.05861386,1
1,6,3,1959.0,395000.0,2 Story,1.0,1,819,38.90620644,-77.0587612,1
3,6,2,2006.0,1131000.0,2 Story,1.0,2,819,38.90621038,-77.0588132,1
3,6,3,2001.0,973000.0,2 Story,2.0,1,969,38.90622767,-77.05901163,1
2,7,3,1976.0,1219500.0,2 Story,1.0,0,969,38.90627352,-77.05901087,1
2,8,2,2008.0,1775000.0,2 Story,1.0,4,4540,38.91163998,-77.06413132,1
1,5,2,1946.0,934500.0,2 Story,1.0,1,2508,38.91150415,-77.06409222,1
1,5,2,2010.0,880000.0,2 Story,1.0,1,2639,38.91146668,-77.06408919,1
2,6,2,2013.0,495000.0,2 Story,1.0,1,1877,38.91116392,-77.06406551,1
1,5,2,2011.0,1175000.0,2 Story,1.0,1,1246,38.91213228,-77.06478148,1
1,5,2,2015.0,864000.0,2 Story,1.0,1,769,38.91218154,-77.06416801,1
1,5,2,2009.0,840000.0,2 Story,1.0,1,791,38.91214676,-77.06416994,1
1,3,1,2000.0,485000.0,1 Story,1.0,1,1040,38.91212692,-77.06438715,1
3,5,2,2005.0,1411000.0,2 Story,1.0,1,1701,38.91247163,-77.06493295,1
3,9,5,2006.0,1020000.0,2 Story,3.0,0,1665,38.9135648,-77.06900913,1
3,12,6,2006.0,1100000.0,2 Story,2.0,2,2428,38.91344298,-77.06875662,1
2,11,6,2001.0,499000.0,2 Story,2.0,0,2428,38.9134363,-77.06862551,1
2,7,3,1994.0,895000.0,2 Story,1.0,2,1422,38.91283319,-77.0686157,1
3,8,4,2006.0,2475000.0,3.5 Story Fin,1.0,2,2260,38.91354674,-77.06846753,1
3,7,4,2001.0,2550000.0,3.5 Story Fin,1.0,2,2240,38.91355283,-77.06822782,1
2,5,2,2011.0,899000.0,2 Story,1.0,1,1661,38.91299197,-77.0689929,1
3,8,3,2008.0,925000.0,2 Story,2.0,1,1861,38.92228171,-77.07430628,1
3,7,3,2009.0,1313000.0,2 Story,2.0,1,2478,38.92045832,-77.07274417,1
3,7,3,2003.0,1212500.0,2 Story,1.0,1,5612,38.92176497,-77.07391816,1
3,8,4,1989.0,500000.0,2 Story,1.0,0,1940,38.91905859,-77.0713154,1
1,7,4,1980.0,1095000.0,2 Story,1.0,0,1940,38.91902811,-77.07137441,1
1,6,4,1987.0,500000.0,2 Story,1.0,0,1940,38.91899465,-77.07143042,1
2,6,4,2009.0,1045000.0,2 Story,1.0,1,1356,38.91954488,-77.07186593,1
2,8,4,1996.0,1190000.0,2 Story,2.0,0,1515,38.9194188,-77.07181172,1
1,5,3,1996.0,901900.0,2 Story,1.0,0,1440,38.91211117,-77.06769548,1
3,5,3,2001.0,1110000.0,2 Story,2.0,1,1440,38.91215486,-77.06770509,1
3,11,4,2006.0,1605500.0,2 Story,1.0,1,3520,38.91673775,-77.07985217,1
3,11,3,2006.0,1299000.0,2 Story,1.0,2,2420,38.91672641,-77.07969742,1
1,6,3,2002.0,760000.0,2 Story,1.0,0,1825,38.91435272,-77.06815687,1
2,6,3,2015.0,1200000.0,2 Story,1.0,0,1850,38.91410607,-77.06816286,1
3,7,5,1958.0,1257000.0,2 Story,1.0,0,4332,38.91387457,-77.06859272,1
2,8,3,2012.0,856000.0,2 Story,2.0,0,1253,38.91450753,-77.06776083,1
2,6,2,2004.0,975000.0,2 Story,1.0,1,1153,38.91460572,-77.06776576,1
2,7,4,1999.0,560000.0,2 Story,2.0,1,1052,38.914804,-77.06775823,1
3,10,4,2000.0,1150000.0,2 Story,1.0,2,2400,38.91409724,-77.0676999,1
1,6,2,2012.0,995000.0,3 Story,1.0,1,1077,38.90654538,-77.05903184,1
4,10,4,2004.0,5397500.0,2.5 Story Fin,2.0,4,5859,38.90671118,-77.05875343,1
1,7,2,1994.0,1135000.0,3 Story,1.0,1,995,38.906448,-77.05902404,1
2,8,3,2009.0,1199000.0,3 Story,1.0,2,1015,38.90641388,-77.05827161,1
2,6,2,2004.0,910000.0,2 Story,2.0,5,2065,38.90649079,-77.05902569,1
2,6,3,2008.0,718000.0,2 Story,2.0,1,986,38.90625911,-77.05827667,1
1,4,2,2006.0,687500.0,3 Story,1.0,1,627,38.90630047,-77.05825941,1
1,5,2,2006.0,930000.0,2 Story,1.0,2,726,38.90633469,-77.05828734,1
3,7,3,2005.0,1295000.0,2 Story,1.0,1,862,38.90620986,-77.05840864,1
2,7,2,2005.0,1212500.0,2 Story,1.0,1,819,38.90620119,-77.05846225,1
1,5,2,2000.0,737000.0,2 Story,1.0,1,624,38.90672292,-77.05905655,1
2,6,2,2010.0,979900.0,2 Story,1.0,2,630,38.90672295,-77.0590019,1
1,5,2,2001.0,283000.0,2 Story,1.0,1,939,38.90662303,-77.05902707,1
5,9,5,2012.0,3550000.0,4 Story,1.0,1,2157,38.90786722,-77.05601014,1
1,5,2,2006.0,910000.0,2 Story,1.0,1,520,38.908061,-77.05599335,1
2,4,2,2008.0,949000.0,2 Story,1.0,1,986,38.90803921,-77.05727022,1
2,5,3,2004.0,795000.0,2.5 Story Fin,1.0,1,821,38.90799633,-77.05727583,1
2,5,2,2000.0,715000.0,2.5 Story Fin,1.0,1,862,38.90796175,-77.05725817,1
2,7,4,2001.0,816600.0,2.5 Story Fin,1.0,2,1337,38.90840834,-77.05753074,1
3,6,3,2007.0,1965000.0,2 Story,2.0,2,1003,38.90841017,-77.05727524,1
4,14,7,2010.0,3975000.0,2.5 Story Fin,1.0,6,8553,38.90811047,-77.05799975,1
3,7,3,2006.0,2025000.0,2 Story,1.0,2,1872,38.90825874,-77.057287,1
3,7,3,2006.0,2600000.0,3 Story,1.0,1,2832,38.9081373,-77.05729174,1
1,6,2,1977.0,525000.0,2 Story,1.0,1,981,38.90808002,-77.05726587,1
4,9,5,2005.0,3900000.0,3 Story,1.0,2,3131,38.908326,-77.05771526,1
3,6,3,2000.0,1510000.0,2 Story,1.0,1,1927,38.91286467,-77.0668433,1
4,6,4,2014.0,1650000.0,3 Story,2.0,1,1925,38.91285886,-77.06691813,1
4,9,4,2008.0,2100000.0,3 Story,1.0,1,1923,38.91285414,-77.06698419,1
4,8,4,1986.0,1495000.0,3 Story,1.0,2,1919,38.91286415,-77.06712475,1
3,6,4,1986.0,1240000.0,2 Story,1.0,1,1914,38.9128693,-77.06740794,1
3,10,4,2005.0,1900000.0,2 Story,2.0,2,1974,38.91282229,-77.06770411,1
3,8,4,2010.0,2775000.0,3.5 Story Fin,2.0,1,2012,38.91289577,-77.06774027,1
3,9,4,2002.0,630500.0,2.5 Story Fin,1.0,1,2152,38.91295749,-77.06773122,1
3,8,3,2012.0,1735000.0,3 Story,1.0,1,1904,38.91302081,-77.06773186,1
2,6,3,2006.0,690000.0,2 Story,1.0,1,2281,38.91378032,-77.07206963,1
1,7,3,1965.0,279500.0,2 Story,1.0,0,2000,38.91416986,-77.07248109,1
2,6,3,2003.0,849000.0,2 Story,1.0,1,2000,38.9142249,-77.07248391,1
1,6,3,1972.0,290000.0,2 Story,1.0,1,4594,38.91381267,-77.07132007,1
2,6,3,2013.0,850000.0,2 Story,1.0,1,2500,38.91381452,-77.07139225,1
3,7,4,1982.0,338000.0,2 Story,1.0,0,1260,38.91205655,-77.06633176,1
2,5,2,2001.0,1013000.0,2 Story,1.0,1,1523,38.91190088,-77.06650941,1
2,4,2,1958.0,507000.0,2 Story,1.0,1,1305,38.91191012,-77.06657652,1
4,7,4,2006.0,1495000.0,2.5 Story Fin,1.0,1,2064,38.91234442,-77.06765096,1
3,8,4,2005.0,1300000.0,2.5 Story Fin,1.0,2,2412,38.91257524,-77.06730862,1
3,7,4,2014.0,1180000.0,2 Story,1.0,2,1195,38.91259249,-77.06753025,1
3,8,4,2012.0,1495000.0,2 Story,1.0,3,2744,38.91191787,-77.06736277,1
4,9,4,2010.0,1679000.0,2 Story,2.0,3,2504,38.91256385,-77.06674582,1
5,8,5,2008.0,3000000.0,2 Story,1.0,2,5038,38.91253255,-77.06713228,1
2,7,4,1987.0,1950000.0,2 Story,1.0,1,2555,38.91189907,-77.06699136,1
3,6,4,2006.0,959000.0,2 Story,1.0,1,1630,38.91861221,-77.07409559,1
2,8,3,2005.0,955000.0,2 Story,1.0,1,1972,38.91857906,-77.07366394,1
2,6,3,2005.0,751000.0,2 Story,1.0,1,2232,38.91857902,-77.0735936,1
2,7,3,2006.0,846143.0,1 Story,2.0,1,2501,38.918579,-77.07347437,1
3,6,4,2006.0,970000.0,2 Story,2.0,1,2914,38.91393489,-77.06741956,1
1,6,3,1959.0,510000.0,2 Story,1.0,0,1768,38.91206342,-77.0606504,1
2,6,3,1987.0,380000.0,2 Story,1.0,2,1768,38.91208185,-77.06072721,1
1,6,3,1954.0,375000.0,2 Story,1.0,1,2291,38.91206403,-77.06035315,1
2,5,3,2014.0,1390000.0,2 Story,2.0,0,1560,38.91144629,-77.06042988,1
2,6,3,1958.0,874000.0,2 Story,1.0,0,1560,38.91144499,-77.0605001,1
2,5,2,2011.0,882930.0,2 Story,2.0,2,1560,38.9114433,-77.06064065,1
1,6,2,2000.0,1225000.0,2 Story,1.0,1,973,38.91266132,-77.06080564,1
2,7,3,1981.0,1225000.0,2 Story,1.0,1,1126,38.91264801,-77.06075063,1
5,13,5,2004.0,1825000.0,2.5 Story Fin,1.0,1,6351,38.91195459,-77.06137509,1
4,9,5,2001.0,2750000.0,2.5 Story Fin,1.0,1,8417,38.91185299,-77.06151694,1
4,10,5,2009.0,3100000.0,2.5 Story Unfin,1.0,3,5672,38.91219643,-77.05952459,1
5,14,8,2015.0,3400000.0,3 Story,1.0,8,5873,38.91069033,-77.06021721,1
5,12,5,2012.0,4600000.0,2.5 Story Fin,1.0,4,5852,38.91304692,-77.06275955,1
5,13,4,2007.0,4350000.0,3 Story,1.0,5,5616,38.91255986,-77.0625623,1
2,6,2,1982.0,575000.0,2.5 Story Fin,1.0,1,2833,38.9078456,-77.05768501,1
3,9,4,2005.0,2010000.0,2 Story,1.0,2,3284,38.90790616,-77.05745747,1
2,6,3,1992.0,1140000.0,2.5 Story Fin,1.0,1,1094,38.90783691,-77.05722359,1
2,9,3,2014.0,325000.0,2 Story,1.0,1,1186,38.90782174,-77.05729011,1
7,15,8,1984.0,2620000.0,2 Story,2.0,4,5643,38.90840207,-77.05780525,1
2,5,2,1985.0,2620000.0,3 Story,1.0,0,5643,38.90840207,-77.05780525,1
4,8,4,2016.0,2200000.0,2.5 Story Fin,1.0,1,2088,38.90810583,-77.05898713,1
3,8,4,1966.0,375000.0,3 Story,1.0,1,2088,38.90820069,-77.05898018,1
3,8,4,2012.0,875000.0,2.5 Story Fin,1.0,2,1608,38.90824681,-77.05898194,1
4,8,4,2003.0,1155000.0,3 Story,2.0,1,1566,38.90829636,-77.05898291,1
2,6,2,1962.0,965000.0,2 Story,2.0,2,975,38.90836808,-77.05876932,1
2,6,3,2000.0,700000.0,2 Story,1.0,0,975,38.90836937,-77.05871514,1
3,9,2,1969.0,600000.0,2 Story,1.0,1,3212,38.9078561,-77.05830992,1
7,14,8,2009.0,7395000.0,2.5 Story Fin,3.0,2,4701,38.90868796,-77.05877766,1
2,7,2,1999.0,1900000.0,2 Story,1.0,2,3900,38.9086511,-77.05864066,1
3,12,6,2005.0,3900000.0,3 Story,1.0,6,2310,38.90916183,-77.05908416,1
3,9,4,1967.0,765000.0,2.5 Story Fin,1.0,5,3600,38.90915518,-77.05886359,1
2,8,3,2003.0,1800000.0,2 Story,1.0,1,2338,38.90877096,-77.05835528,1
4,9,6,1984.0,2200000.0,3 Story,1.0,2,2002,38.90912332,-77.05844735,1
4,9,4,1963.0,1809050.0,4 Story,1.0,4,2163,38.90885007,-77.05903744,1
4,11,4,2013.0,2000000.0,2 Story,1.0,2,1665,38.90919434,-77.0572979,1
2,7,4,2006.0,835000.0,2 Story,2.0,0,2250,38.91474143,-77.07147689,1
2,6,4,2001.0,890000.0,2 Story,1.0,0,2250,38.91472496,-77.07160314,1
2,6,4,2015.0,900000.0,2 Story,1.0,0,2250,38.9147136,-77.07204509,1
2,8,3,2007.0,657500.0,2 Story,1.0,0,1800,38.91601722,-77.07259516,1
2,8,3,2003.0,790000.0,2 Story,1.0,0,1900,38.9162772,-77.07259173,1
2,6,3,2012.0,929000.0,2 Story,1.0,0,2500,38.91559155,-77.0716205,1
3,9,4,1992.0,887000.0,2 Story,2.0,1,3186,38.91617262,-77.07229667,1
2,7,2,2012.0,698000.0,2 Story,1.0,0,2859,38.91619377,-77.07217596,1
2,7,4,2008.0,650000.0,2 Story,2.0,0,2302,38.91612319,-77.07182005,1
2,7,5,2013.0,795000.0,2 Story,1.0,0,2229,38.91613758,-77.07170003,1
2,9,3,1956.0,203000.0,2 Story,1.0,0,2213,38.91613915,-77.07164065,1
2,6,3,2015.0,895000.0,2 Story,1.0,1,1620,38.92281139,-77.07682194,1
3,6,3,2008.0,825000.0,2 Story,2.0,2,1620,38.92295778,-77.07682175,1
3,6,2,2015.0,599000.0,2 Story,1.0,0,1472,38.91943787,-77.07372837,1
2,6,3,2008.0,759000.0,2 Story,1.0,0,1472,38.91947659,-77.07375308,1
3,7,4,2003.0,764000.0,2 Story,2.0,1,1620,38.91934823,-77.07417327,1
3,7,3,2007.0,839000.0,3 Story,1.0,1,1349,38.91884023,-77.07362927,1
2,7,3,2008.0,850000.0,2 Story,2.0,0,1349,38.91898806,-77.07363242,1
1,7,3,2014.0,727300.0,2 Story,1.0,0,2605,38.91918543,-77.07364081,1
3,6,3,2002.0,758000.0,2 Story,1.0,1,3119,38.91559819,-77.07468052,1
2,5,3,2004.0,817500.0,2 Story,2.0,0,1357,38.91637871,-77.07545725,1
6,12,6,1995.0,4400000.0,3 Story,1.0,3,6131,38.91072777,-77.06063335,1
3,8,3,2003.0,1050000.0,2.5 Story Fin,1.0,0,1752,38.92132437,-77.0756049,1
2,9,4,2003.0,740000.0,2 Story,2.0,0,1544,38.91713536,-77.07312834,1
3,7,4,2006.0,1005000.0,2.5 Story Fin,1.0,1,1747,38.92133439,-77.07681746,1
3,8,4,2012.0,952500.0,2 Story,1.0,0,1673,38.92153862,-77.07666512,1
3,6,4,2005.0,724500.0,2 Story,1.0,0,1825,38.92153726,-77.07640877,1
3,9,4,2014.0,1155000.0,2 Story,2.0,0,1697,38.92153527,-77.07627523,1
2,7,3,2008.0,220000.0,2 Story,1.0,0,1549,38.92154008,-77.07621562,1
3,7,3,2011.0,1650000.0,2 Story,1.0,2,2212,38.90917179,-77.05735818,1
3,8,5,2002.0,4400000.0,2 Story,2.0,6,3101,38.90879989,-77.05797621,1
4,10,4,1991.0,1100000.0,3 Story,1.0,7,2455,38.90861845,-77.05800258,1
2,8,3,1973.0,1225000.0,3.5 Story Fin,1.0,2,1692,38.90864557,-77.05744792,1
3,7,3,2012.0,1625000.0,2 Story,1.0,3,1659,38.9091959,-77.05724083,1
5,12,6,2010.0,3575000.0,2.5 Story Fin,1.0,2,5121,38.90920649,-77.05767389,1
2,7,3,2009.0,1500000.0,2 Story,1.0,2,2938,38.90917771,-77.05758486,1
5,11,5,2006.0,2600000.0,3 Story,2.0,2,1821,38.90917506,-77.05803693,1
3,8,4,2010.0,1550000.0,3 Story,1.0,2,1764,38.90916928,-77.05788093,1
3,9,3,2016.0,827000.0,2 Story,1.0,0,1746,38.88817013,-76.97876767,1
3,10,4,2015.0,875000.0,2 Story,1.0,0,1734,38.88826787,-76.97876891,1
2,6,3,1964.0,555000.0,2 Story,1.0,0,1479,38.88848251,-76.97856552,1
2,8,4,2010.0,410000.0,2 Story,1.0,0,1452,38.88775755,-76.97827723,1
3,7,4,2013.0,770000.0,2 Story,2.0,0,1452,38.88776594,-76.97834109,1
2,7,3,2009.0,365000.0,2 Story,1.0,0,1452,38.8877602,-76.97846834,1
3,8,4,2015.0,809000.0,2 Story,2.0,0,3022,38.88844788,-76.9778728,1
4,16,4,2006.0,154112.0,2 Story,4.0,0,4513,38.88780216,-76.97789513,1
3,7,3,2008.0,168057.0,2 Story,1.0,0,2239,38.91613331,-77.07146376,1
2,7,3,2004.0,726500.0,2 Story,2.0,0,2322,38.91614663,-77.071345,1
2,6,2,2010.0,767000.0,2 Story,2.0,0,2459,38.91618472,-77.07122731,1
2,7,3,2011.0,645000.0,2 Story,1.0,0,2549,38.91617484,-77.07116861,1
2,7,3,2006.0,719000.0,2 Story,1.0,0,2647,38.91617695,-77.07111119,1
2,7,2,2011.0,625525.0,2 Story,2.0,0,2745,38.91620932,-77.07105207,1
1,6,2,2002.0,600000.0,3 Story,1.0,1,947,38.91257092,-77.06425241,1
1,5,2,2006.0,1038000.0,2 Story,1.0,1,1025,38.91248301,-77.06422916,1
1,5,2,2006.0,950000.0,3 Story,1.0,1,1012,38.9124305,-77.06421862,1
5,9,5,2003.0,2400000.0,3 Story,1.0,4,2008,38.91202951,-77.06411045,1
2,6,3,1968.0,410000.0,2 Story,1.0,1,2631,38.91213737,-77.06470666,1
3,9,4,1995.0,1275000.0,3 Story,1.0,2,2011,38.91130219,-77.06457538,1
3,7,3,2006.0,1562500.0,3 Story,1.0,2,2342,38.91131232,-77.06449203,1
3,6,4,1989.0,895000.0,2 Story,1.0,3,2001,38.91082622,-77.06434885,1
2,8,4,2004.0,1495000.0,2 Story,1.0,2,2001,38.91073554,-77.06429607,1
4,10,4,2003.0,1650000.0,3 Story,1.0,3,3018,38.91198508,-77.06430273,1
3,6,4,2009.0,1750000.0,2 Story,2.0,2,2928,38.91243265,-77.06522198,1
1,5,2,1941.0,236500.0,2 Story,1.0,1,1528,38.91104476,-77.06403439,1
4,8,3,2005.0,1488580.0,3 Story,1.0,3,1661,38.91237193,-77.06554119,1
2,6,2,2003.0,825000.0,2 Story,1.0,0,1357,38.91646682,-77.07544062,1
2,8,3,2007.0,935000.0,2 Story,2.0,1,1357,38.9165116,-77.0754311,1
1,5,2,2004.0,230000.0,2 Story,1.0,0,1176,38.91677256,-77.07545882,1
3,7,5,2013.0,1200000.0,2 Story,1.0,1,3313,38.91509123,-77.07547849,1
3,7,3,2005.0,815000.0,2 Story,2.0,1,2281,38.91509838,-77.07527971,1
3,7,4,1998.0,840000.0,2 Story,2.0,2,2281,38.91509521,-77.07502822,1
2,7,3,2008.0,829000.0,2 Story,1.0,1,2281,38.91510484,-77.07489805,1
3,8,3,2000.0,1300000.0,2 Story,1.0,1,2281,38.91510831,-77.07482749,1
3,8,4,2015.0,1300000.0,2.5 Story Fin,2.0,2,2500,38.92093291,-77.07399744,1
3,7,3,2013.0,1395000.0,2 Story,1.0,1,2831,38.92086482,-77.07397189,1
3,9,4,2004.0,970000.0,2 Story,2.0,1,1511,38.92049235,-77.07436507,1
1,6,3,2014.0,585000.0,2 Story,1.0,0,1698,38.92049906,-77.07429704,1
1,6,3,1972.0,252500.0,2 Story,1.0,0,1710,38.92049972,-77.07409559,1
2,8,4,2004.0,872500.0,2 Story,1.0,0,2281,38.91466059,-77.07370244,1
2,7,3,1994.0,680000.0,2 Story,2.0,0,2281,38.91466839,-77.07376644,1
2,6,3,2013.0,900000.0,2 Story,1.0,0,3609,38.91466327,-77.07402449,1
2,7,3,2013.0,955000.0,2 Story,1.0,0,2281,38.91513982,-77.07372392,1
3,6,3,2009.0,1240000.0,2 Story,1.0,0,2281,38.91515608,-77.07365891,1
2,7,3,1979.0,760000.0,2 Story,1.0,0,2281,38.91515089,-77.07346311,1
5,12,5,2017.0,1999000.0,2 Story,2.0,1,3500,38.91522735,-77.07306342,1
3,7,4,2005.0,915000.0,2 Story,1.0,1,2000,38.91517086,-77.0730674,1
3,9,3,2017.0,1300000.0,2 Story,2.0,0,2000,38.91500601,-77.07307173,1
3,9,3,2009.0,470000.0,2 Story,2.0,0,1602,38.88741748,-76.97875936,1
3,7,4,2011.0,800000.0,2 Story,1.0,0,1602,38.88741771,-76.97850521,1
2,7,3,2004.0,415000.0,2 Story,1.0,0,1602,38.88741686,-76.97831941,1
1,5,2,2004.0,760000.0,2 Story,1.0,2,1172,38.90592865,-77.05798218,1
1,4,2,1976.0,723000.0,2 Story,1.0,1,1172,38.90593103,-77.05791635,1
1,4,2,1976.0,804570.0,2 Story,1.0,1,1172,38.90593346,-77.05772797,1
1,6,2,2000.0,900000.0,2 Story,1.0,1,1172,38.90593233,-77.05765764,1
1,4,2,2001.0,772000.0,2 Story,1.0,1,1108,38.90593126,-77.05745276,1
3,6,3,1981.0,650000.0,2 Story,2.0,3,1793,38.90569977,-77.05793934,1
1,5,1,1986.0,825000.0,2 Story,1.0,0,1152,38.90591922,-77.05720488,1
2,7,2,2015.0,985000.0,2 Story,2.0,0,946,38.90567347,-77.05719995,1
3,9,3,2015.0,1200000.0,2 Story,2.0,1,946,38.90563663,-77.05719889,1
4,8,4,2001.0,1500000.0,2 Story,4.0,0,1094,38.9059818,-77.05724828,1
3,6,3,2001.0,975000.0,2 Story,1.0,1,2827,38.90579057,-77.05795036,1
2,8,3,2000.0,815000.0,2 Story,2.0,1,1812,38.90574095,-77.05791343,1
3,8,3,1978.0,1110000.0,2 Story,2.0,3,1433,38.90565898,-77.05790033,1
3,8,3,2002.0,1200000.0,2 Story,1.0,1,1935,38.90578237,-77.05723105,1
3,6,3,2006.0,1272000.0,2 Story,1.0,2,1775,38.90582462,-77.05721794,1
4,8,3,2005.0,2140000.0,2 Story,1.0,2,2812,38.91287621,-77.06393388,1
1,6,3,2014.0,728000.0,2 Story,1.0,0,1620,38.92019691,-77.07681474,1
2,8,3,2008.0,1104600.0,2 Story,1.0,0,1608,38.92024916,-77.07681456,1
3,8,3,2016.0,995000.0,2 Story,2.0,1,1584,38.92046041,-77.07679853,1
1,6,3,2005.0,215000.0,2.5 Story Fin,1.0,0,1584,38.920471,-77.07673201,1
2,6,3,2012.0,187000.0,2 Story,1.0,0,1584,38.92047,-77.07660551,1
1,6,3,1982.0,835000.0,2 Story,1.0,0,1584,38.92047022,-77.07654266,1
2,6,4,2000.0,770000.0,2 Story,1.0,0,1584,38.92045999,-77.07647888,1
2,8,4,2014.0,749000.0,2 Story,2.0,0,1584,38.92045395,-77.07635433,1
2,8,3,2003.0,750000.0,2 Story,1.0,0,1584,38.92047115,-77.07622785,1
2,6,3,1982.0,753000.0,2 Story,1.0,11,1907,38.9204711,-77.07616177,1
2,7,3,2005.0,865000.0,2 Story,2.0,0,2052,38.92015042,-77.07627548,1
3,7,3,1984.0,640000.0,1 Story,1.0,1,2052,38.92009736,-77.07627819,1
1,7,3,2015.0,835000.0,2 Story,1.0,1,2052,38.920047,-77.07627744,1
2,8,3,1980.0,785000.0,2 Story,2.0,0,2052,38.92000043,-77.07627601,1
3,7,3,1992.0,820000.0,2 Story,1.0,0,2052,38.91994899,-77.07628633,1
2,6,3,2004.0,882000.0,2 Story,1.0,1,2052,38.91989917,-77.07628697,1
1,7,3,1993.0,259000.0,2 Story,1.0,0,2052,38.91975324,-77.07628474,1
1,6,3,1984.0,259100.0,2 Story,1.0,0,1733,38.92049161,-77.07396354,1
2,9,4,1999.0,926000.0,2.5 Story Fin,2.0,1,1731,38.92129524,-77.07425682,1
3,9,4,2015.0,943500.0,2 Story,1.0,0,1548,38.92125153,-77.0747132,1
3,7,4,2008.0,949000.0,2.5 Story Fin,2.0,0,2214,38.92153648,-77.07495728,1
1,8,4,1967.0,402000.0,2 Story,1.0,0,1363,38.92153576,-77.07482824,1
2,6,3,2005.0,220000.0,2 Story,1.0,0,1800,38.92170182,-77.07448788,1
3,10,4,1968.0,729000.0,2 Story,1.0,1,1800,38.92164759,-77.07448159,1
1,7,3,2015.0,835000.0,2 Story,1.0,1,1800,38.92161384,-77.07442655,1
4,11,4,2010.0,3775000.0,2.5 Story Fin,1.0,2,6234,38.91189071,-77.06711577,1
